CollationId,Variant,Classic
40003012010,,την
40003012011,,αλωνα
40003012012,,αυτου
40003012013,,και
40003012014,,συναξει
40003012015,,τον
40003012016,,σιτον
40003012017,,αυτου
40003012018,,εισ
40003012019,,την
40003012020,,αποθηκην
40003012021,V,αυτου
40003012022,,το
40003012023,,δε
40003012024,,αχυρον
40003012025,,κατακαυσει
40003012026,,πυρι
40003012027,,ασβεστω
40003013001,,τοτε
40003013002,,παραγινεται
40003013003,,ο
40003013004,,ιησουσ
40003013005,,απο
40003013006,,τησ
40003013007,,γαλιλαιασ
40003013008,,επι
40003013009,,τον
40003013010,,ιορδανην
40003013011,,προσ
40003013012,,τον
40003013013,,ιωαννην
40003013014,,του
40003013015,,βαπτισθηναι
40003013016,,υπ
40003013017,,αυτου
40003014001,,ο
40003014002,,δε
40003014003,V,ιωαννησ
40003014004,,διεκωλυεν
40003014005,,αυτον
40003014006,,λεγων
40003014007,,εγω
40003014008,,χρειαν
40003014009,,εχω
40003014010,,υπο
40003014011,,σου
40003014012,,βαπτισθηναι
40003014013,,και
40003014014,,συ
40003014015,,ερχη
40003014016,,προσ
40003014017,,με
40003015001,,αποκριθεισ
40003015002,,δε
40003015003,,ο
40003015004,,ιησουσ
40003015005,V,ειπεν
40003015006,V,προσ
40003015007,V,αυτον
40003015008,V,αυτω
40003015009,,αφεσ
40003015010,,αρτι
40003015011,V,ουτωσ
40003015012,,γαρ
40003015013,,πρεπον
40003015014,,εστιν
40003015015,V,ημιν
40003015016,V,ημασ
40003015017,,πληρωσαι
40003015018,,πασαν
40003015019,,δικαιοσυνην
40003015020,,τοτε
40003015021,,αφιησιν
40003015022,,αυτον
40003016001,V,και
40003016002,V,βαπτισθεισ
40003016003,V,δε
40003016004,,ο
40003016005,,ιησουσ
40003016006,V,ανεβη
40003016007,V,ευθυσ
40003016008,V,ανεβη
40003016009,,απο
40003016010,,του
40003016011,,υδατοσ
40003016012,,και
40003016013,,ιδου
40003016014,V,ανεωχθησαν
40003016015,V,αυτω
40003016016,,οι
40003016017,,ουρανοι
40003016018,,και
40003016019,V,ειδεν
40003016020,V,το
40003016021,,πνευμα
40003016022,V,του
40003016023,,θεου
40003016024,V,καταβαινον
40003016025,V,καταβαινοντα
40003016026,V,εκ
40003016027,V,του
40003016028,V,ουρανου
40003016029,V,ωσ
40003016030,V,ωσει
40003016031,,περιστεραν
40003016032,V,και
40003016033,,ερχομενον
40003016034,V,εισ
40003016035,V,προσ
40003016036,V,επ
40003016037,,αυτον
40003017001,,και
40003017002,,ιδου
40003017003,,φωνη
40003017004,,εκ
40003017005,V,των
40003017006,V,του
40003017007,V,ουρανων
40003017008,V,ουρανου
40003017009,,λεγουσα
40003017010,V,προσ
40003017011,V,αυτον
40003017012,V,ουτοσ
40003017013,V,συ
40003017014,V,εστιν
40003017015,V,ει
40003017016,,ο
40003017017,,υιοσ
40003017018,,μου
40003017019,,ο
40003017020,,αγαπητοσ
40003017021,,εν
40003017022,,ω
40003017023,V,ευδοκησα
40004001001,V,ανηχθη
40004001002,V,δε
40004001003,V,τοτε
40004001004,V,ο
40004001005,V,ιησουσ
40004001006,V,ανηχθη
40004001007,V,εισ
40004001008,V,την
40004001009,V,ερημον
40004001010,V,υπο
40004001011,V,του
40004001012,V,πνευματοσ
40004001013,V,εισ
40004001014,V,την
40004001015,V,ερημον
40004001016,,πειρασθηναι
40004001017,,υπο
40004001018,,του
40004001019,,διαβολου
40004002001,,και
40004002002,,νηστευσασ
40004002003,V,ημερασ
40004002004,V,τεσσερακοντα
40004002005,V,ημερασ
40004002006,,και
40004002007,V,νυκτασ
40004002008,V,τεσσερακοντα
40004002009,V,νυκτασ
40004002010,,υστερον
40004002011,V,επεινασεν
40004003001,,και
40004003002,V,προσελθων
40004003003,V,προσηλθεν
40004003004,V,αυτω
40004003005,,ο
40004003006,,πειραζων
40004003007,V,και
40004003008,,ειπεν
40004003009,V,αυτω
40004003010,,ει
40004003011,,υιοσ
40004003012,,ει
40004003013,,του
40004003014,,θεου
40004003015,V,ειπε
40004003016,,ινα
40004003017,,οι
40004003018,,λιθοι
40004003019,,ουτοι
40004003020,,αρτοι
40004003021,,γενωνται
40004004001,V,ο
40004004002,V,δε
40004004003,V,αποκριθεισ
40004004004,V,δε
40004004005,V,ο
40004004006,V,ιησουσ
40004004007,V,ειπεν
40004004008,,γεγραπται
40004004009,,ουκ
40004004010,,επ
40004004011,,αρτω
40004004012,,μονω
40004004013,,ζησεται
40004004014,V,ο
40004004015,,ανθρωποσ
40004004016,V,αλλ
40004004017,V,εν
40004004018,V,επι
40004004019,,παντι
40004004020,,ρηματι
40004004021,V,εκπορευομενω
40004004022,V,δια
40004004023,V,στοματοσ
40004004024,,θεου
40004005001,,τοτε
40004005002,,παραλαμβανει
40004005003,V,αυτον
40004005004,V,ο
40004005005,V,διαβολοσ
40004005006,V,αυτον
40004005007,,εισ
40004005008,,την
40004005009,,αγιαν
40004005010,,πολιν
40004005011,,και
40004005012,V,εστησεν
40004005013,V,ιστησιν
40004005014,,αυτον
40004005015,,επι
40004005016,,το
40004005017,,πτερυγιον
40004005018,,του
40004005019,,ιερου
40004006001,,και
40004006002,V,λεγει
40004006003,V,ειπεν
40004006004,,αυτω
40004006005,,ει
40004006006,,υιοσ
40004006007,,ει
40004006008,V,του
40004006009,,θεου
40004006010,,βαλε
40004006011,,σεαυτον
40004006012,V,εντευθεν
40004006013,,κατω
40004006014,,γεγραπται
40004006015,,γαρ
40004006016,,οτι
40004006017,,τοισ
40004006018,,αγγελοισ
40004006019,,αυτου
40004006020,,εντελειται
40004006021,,περι
40004006022,,σου
40004006023,,και
40004006024,,επι
40004006025,,χειρων
40004006026,V,αρουσιν
40004006027,V,αιρουσιν
40004006028,,σε
40004006029,,μηποτε
40004006030,,προσκοψησ
40004006031,,προσ
40004006032,,λιθον
40004006033,,τον
40004006034,,ποδα
40004006035,,σου
40004007001,,εφη
40004007002,,αυτω
40004007003,,ο
40004007004,,ιησουσ
40004007005,,παλιν
40004007006,,γεγραπται
40004007007,V,ουκ
40004007008,V,πειρασεισ
40004007009,V,εκπειρασεισ
40004007010,,κυριον
40004007011,,τον
40004007012,,θεον
40004007013,,σου
40004008001,,παλιν
40004008002,,παραλαμβανει
40004008003,,αυτον
40004008004,,ο
40004008005,,διαβολοσ
40004008006,,εισ
40004008007,,οροσ
40004008008,,υψηλον
40004008009,,λιαν
40004008010,,και
40004008011,V,δεικνυσιν
40004008012,V,εδειξεν
40004008013,V,δεικνυει
40004008014,,αυτω
40004008015,,πασασ
40004008016,,τασ
40004008017,,βασιλειασ
40004008018,,του
40004008019,,κοσμου
40004008020,,και
40004008021,,την
40004008022,,δοξαν
40004008023,,αυτων
40004009001,,και
40004009002,V,λεγει
40004009003,V,ειπεν
40004009004,,αυτω
40004009005,,ταυτα
40004009006,V,παντα
40004009007,V,σοι
40004009008,V,παντα
40004009009,,δωσω
40004009010,,εαν
40004009011,,πεσων
40004009012,V,προσκυνησεισ
40004009013,V,προσκυνησησ
40004009014,,μοι
40004010001,,τοτε
40004010002,,λεγει
40004010003,,αυτω
40004010004,,ο
40004010005,,ιησουσ
40004010006,,υπαγε
40004010007,V,οπισω
40004010008,V,μου
40004010009,,σατανα
40004010010,,γεγραπται
40004010011,,γαρ
40004010012,,κυριον
40004010013,,τον
40004010014,,θεον
40004010015,,σου
40004010016,V,προσκυνησεισ
40004010017,V,προσκυνησησ
40004010018,,και
40004010019,,αυτω
40004010020,,μονω
40004010021,,λατρευσεισ
40004011001,,τοτε
40004011002,,αφιησιν
40004011003,,αυτον
40004011004,,ο
40004011005,,διαβολοσ
40004011006,,και
40004011007,,ιδου
40004011008,,αγγελοι
40004011009,,προσηλθον
40004011010,,και
40004011011,,διηκονουν
40004011012,,αυτω
40004012001,,ακουσασ
40004012002,,δε
40004012003,V,ο
40004012004,V,ιησουσ
40004012005,V,οτι
40004012006,V,ιωαννησ
40004012007,V,οτι
40004012008,,παρεδοθη
40004012009,,ανεχωρησεν
40004012010,,εισ
40004012011,,την
40004012012,,γαλιλαιαν
40004013001,,και
40004013002,V,καταλιπων
40004013003,V,καταλειπων
40004013004,,την
40004013005,V,ναζαρετ
40004013006,,ελθων
40004013007,V,κατωκησεν
40004013008,,εισ
40004013009,,καφαρναουμ
40004013010,,την
40004013011,V,παραθαλασσιαν
40004013012,V,παραθαλασσιον
40004013013,V,παρα
40004013014,V,θαλασσαν
40004013015,,εν
40004013016,,οριοισ
40004013017,,ζαβουλων
40004013018,,και
40004013019,,νεφθαλιμ
40004014001,,ινα
40004014002,,πληρωθη
40004014003,,το
40004014004,,ρηθεν
40004014005,,δια
40004014006,,ησαιου
40004014007,,του
40004014008,,προφητου
40004014009,V,του
40004014010,,λεγοντοσ
40004015001,,γη
40004015002,,ζαβουλων
40004015003,,και
40004015004,V,γη
40004015005,,νεφθαλιμ
40004015006,,οδον
40004015007,,θαλασσησ
40004015008,,περαν
40004015009,,του
40004015010,,ιορδανου
40004015011,V,γαλιλαια
40004015012,V,γαλιλαιασ
40004015013,,των
40004015014,,εθνων
40004016001,,ο
40004016002,,λαοσ
40004016003,,ο
40004016004,,καθημενοσ
40004016005,,εν
40004016006,V,τη
40004016007,V,σκοτια
40004016008,V,σκοτει
40004016009,V,ειδεν
40004016010,V,ειδον
40004016011,V,φωσ
40004016012,V,ειδεν
40004016013,,μεγα
40004016014,V,και
40004016015,V,τοισ
40004016016,V,νοι
40004016017,V,καθημενοισ
40004016018,V,καθημενοι
40004016019,,εν
40004016020,,χωρα
40004016021,V,και
40004016022,,σκια
40004016023,,θανατου
40004016024,,φωσ
40004016025,,ανετειλεν
40004016026,,αυτοισ
40004017001,,απο
40004017002,,τοτε
40004017003,V,γαρ
40004017004,,ηρξατο
40004017005,V,ο
40004017006,,ιησουσ
40004017007,,κηρυσσειν
40004017008,,και
40004017009,,λεγειν
40004017010,,μετανοειτε
40004017011,V,ηγγικεν
40004017012,,γαρ
40004017013,,η
40004017014,,βασιλεια
40004017015,,των
40004017016,,ουρανων
40004018001,V,παραγων
40004018002,V,περιπατων
40004018003,,δε
40004018004,V,ο
40004018005,V,ιησουσ
40004018006,,παρα
40004018007,,την
40004018008,,θαλασσαν
40004018009,,τησ
40004018010,,γαλιλαιασ
40004018011,V,ειδεν
40004018012,,δυο
40004018013,,αδελφουσ
40004018014,,σιμωνα
40004018015,,τον
40004018016,V,καλουμενον
40004018017,V,λεγομενον
40004018018,,πετρον
40004018019,,και
40004018020,,ανδρεαν
40004018021,,τον
40004018022,,αδελφον
40004018023,,αυτου
40004018024,,βαλλοντασ
40004018025,,αμφιβληστρον
40004018026,,εισ
40004018027,,την
40004018028,,θαλασσαν
40004018029,,ησαν
40004018030,,γαρ
40004018031,V,αλιεισ
40004019001,,και
40004019002,,λεγει
40004019003,,αυτοισ
40004019004,,δευτε
40004019005,,οπισω
40004019006,,μου
40004019007,,και
40004019008,,ποιησω
40004019009,,υμασ
40004019010,V,γενεσθαι
40004019011,V,αλιεισ
40004019012,,ανθρωπων
40004020001,,οι
40004020002,,δε
40004020003,,ευθεωσ
40004020004,,αφεντεσ
40004020005,,τα
40004020006,,δικτυα
40004020007,V,αυτων
40004020008,,ηκολουθησαν
40004020009,,αυτω
40004021001,V,και
40004021002,V,προβασ
40004021003,V,εκειθεν
40004021004,V,ειδεν
40004021005,V,αλλουσ
40004021006,V,δυο
40004021007,V,αδελφουσ
40004021008,V,ιακωβον
40004021009,V,τον
40004021010,V,του
40004021011,V,ζεβεδαιου
40004021012,V,ζεβεδαιουσ
40004021013,V,και
40004021014,V,ιωαννην
40004021015,V,τον
40004021016,V,αδελφον
40004021017,V,εαυτου
40004021018,V,αυτου
40004021019,V,εν
40004021020,V,τω
40004021021,V,πλοιω
40004021022,V,μετα
40004021023,V,ζεβεδαιου
40004021024,V,του
40004021025,V,πατροσ
40004021026,V,αυτων
40004021027,V,καταρτιζοντασ
40004021028,V,τα
40004021029,V,δικτυα
40004021030,V,αυτων
40004021031,V,και
40004021032,V,εκαλεσεν
40004021033,V,αυτουσ
40004022001,V,οι
40004022002,V,δε
40004022003,V,ευθεωσ
40004022004,V,αφεντεσ
40004022005,V,το
40004022006,V,πλοιον
40004022007,V,αυτων
40004022008,V,και
40004022009,V,τον
40004022010,V,πατερα
40004022011,V,αυτων
40004022012,V,ηκολουθησαν
40004022013,V,αυτω
40004023001,,και
40004023002,,περιηγεν
40004023003,V,ο
40004023004,V,κυριοσ
40004023005,V,ιησουσ
40004023006,V,εν
40004023007,V,ολην
40004023008,V,ολη
40004023009,V,την
40004023010,V,τη
40004023011,V,γαλιλαιαν
40004023012,V,γαλιλαια
40004023013,V,ο
40004023014,V,ιησουσ
40004023015,V,διδασκων
40004023016,V,διδασκον
40004023017,V,αυτουσ
40004023018,,εν
40004023019,,ταισ
40004023020,,συναγωγαισ
40004023021,V,αυτων
40004023022,V,αυτον
40004023023,,και
40004023024,,κηρυσσων
40004023025,,το
40004023026,,ευαγγελιον
40004023027,,τησ
40004023028,,βασιλειασ
40004023029,,και
40004023030,,θεραπευων
40004023031,,πασαν
40004023032,,νοσον
40004023033,,και
40004023034,,πασαν
40004023035,,μαλακιαν
40004023036,,εν
40004023037,,τω
40004023038,,λαω
40004024001,,και
40004024002,V,εξηλθεν
40004024003,V,απηλθεν
40004024004,V,αυτου
40004024005,V,η
40004024006,V,ακοη
40004024007,V,αυτου
40004024008,,εισ
40004024009,V,πασαν
40004024010,V,ολην
40004024011,,την
40004024012,,συριαν
40004024013,,και
40004024014,,προσηνεγκαν
40004024015,,αυτω
40004024016,,παντασ
40004024017,,τουσ
40004024018,,κακωσ
40004024019,,εχοντασ
40004024020,,ποικιλαισ
40004024021,,νοσοισ
40004024022,,και
40004024023,V,βασανοισ
40004024024,V,βασανουσ
40004024025,,συνεχομενουσ
40004024026,V,και
40004024027,V,σεληνιαζομενουσ
40004024028,V,δαιμονιζομενουσ
40004024029,,και
40004024030,,σεληνιαζομενουσ
40004024031,,και
40004024032,,παραλυτικουσ
40004024033,,και
40004024034,V,παντασ
40004024035,V,εθεραπευσεν
40004024036,V,αυτουσ
40004025001,,και
40004025002,,ηκολουθησαν
40004025003,,αυτω
40004025004,,οχλοι
40004025005,,πολλοι
40004025006,,απο
40004025007,,τησ
40004025008,,γαλιλαιασ
40004025009,,και
40004025010,,δεκαπολεωσ
40004025011,,και
40004025012,,ιεροσολυμων
40004025013,,και
40004025014,,ιουδαιασ
40004025015,,και
40004025016,,περαν
40004025017,,του
